event_id,word_idx,word,start,end,pos,is_content,pos_class,surprisal,surprisal_class,sentence_idx,sentence_id,sentence_onset
2794,3517,makes,1721.511,1721.85,NNS,1,0,19.30682945251465,2,553,553,False
2795,3518,and,1721.85,1721.92,CC,0,4,2.7081007957458496,1,553,553,False
2796,3519,models,1721.921,1722.38,NNS,1,0,5.442638397216797,1,553,553,False
2797,3520,but,1722.411,1722.5,CC,0,4,1.752469539642334,0,553,553,False
2798,3521,you,1722.501,1722.64,PRP,0,4,3.491349458694458,1,553,553,False
2799,3522,got,1722.641,1722.97,VBD,1,1,6.707507133483887,1,553,553,False
2800,3523,ta,1722.641,1722.97,TO,0,4,13.536117553710938,2,553,553,False
2801,3524,break,1723.021,1723.24,VB,1,1,8.714151382446289,1,553,553,False
2802,3525,down,1723.321,1723.57,RP,0,4,6.285434246063232,1,553,553,False
2803,3526,harder,1723.571,1723.96,RBR,1,3,13.381281852722168,2,553,553,False
2804,3527,than,1723.961,1723.99,IN,0,4,1.38137948513031,0,553,553,False
2805,3528,my,1723.991,1724.16,PRP$,0,4,6.018671035766602,1,553,553,False
2806,3529,cousin,1724.26,1724.6821086261975,NN,1,0,10.45596408843994,1,553,553,False
2807,3530,Betsy,1724.6837060702876,1725.0806709265166,NNP,1,0,15.116111755371094,2,553,553,False
2808,3531,after,1725.086261980831,1725.4065495207683,IN,0,4,9.92182445526123,1,553,553,False
2809,3532,she,1725.4121405750795,1725.626038338658,PRP,0,4,3.438985109329224,1,553,553,False
2810,3533,got,1725.6265175718845,1725.86,VBD,1,1,3.4914915561676025,1,553,553,False
2811,3534,left,1725.861,1726.03,VBN,1,1,9.933599472045898,1,553,553,False
2812,3536,What,1727.0191693290735,1727.231948881789,WP,0,4,7.818012714385986,1,554,554,True
2813,3537,the,1727.3194888178914,1727.4694888178915,DT,0,4,5.680564880371094,1,554,554,False
2814,3539,Whoa,1728.288466453674,1728.600958466454,UH,0,4,13.9950612783432,2,555,555,True
2815,3541,Are,1728.83,1728.94,VBP,1,1,7.849432468414307,1,556,556,True
2816,3542,you,1728.941,1729.1,PRP,0,4,0.461593747138977,0,556,556,False
2817,3543,okay,1729.101,1729.56,JJ,1,2,7.9327521324157715,1,556,556,False
2818,3545,I,1729.69,1729.91,PRP,0,4,3.2571563720703125,1,557,557,True
2819,3547,fine,1729.911,1730.26,VBP,1,1,2.483685255050659,1,557,557,False
2820,3549,Hey,1730.33,1730.5600000000002,UH,0,4,7.638066291809082,1,558,558,True
2821,3550,tow,1730.88,1731.07,NN,1,0,18.403209686279297,2,558,558,False
2822,3551,truck,1731.071,1731.34,NN,1,0,9.368814468383787,1,558,558,False
2823,3553,We,1731.69,1731.84,PRP,0,4,5.474748134613037,1,559,559,True
2824,3555,like,1731.841,1731.99,VBP,1,1,9.375123023986816,1,559,559,False
2825,3556,to,1732.131,1732.2,TO,0,4,1.795985460281372,1,559,559,False
2826,3557,get,1732.261,1732.35,VB,1,1,0.3646732270717621,0,559,559,False
2827,3558,to,1732.451,1732.57,IN,0,4,3.68080735206604,1,559,559,False
2828,3559,our,1732.571,1732.87,PRP$,0,4,3.5764410495758057,1,559,559,False
2829,3560,private,1733.01,1733.54,JJ,1,2,5.573861122131348,1,559,559,False
2830,3561,business,1733.541,1734.02,NN,1,0,12.35629940032959,1,559,559,False
2831,3562,here,1734.021,1734.36,RB,1,3,8.090699195861816,1,559,559,False
2832,3563,if,1734.361,1734.5,IN,0,4,7.663972854614258,1,559,559,False
2833,3564,you,1734.551,1734.63,PRP,0,4,8.69540023803711,1,559,559,False
2834,3565,do,1734.631,1734.79,VBP,1,1,0.7802745699882507,0,559,559,False
2835,3567,mind,1734.791,1735.14,VB,1,1,0.0013617991935461,0,559,559,False
2836,3569,Oh,1735.28,1735.58,UH,0,4,9.845969200134276,1,560,560,True
2837,3570,yeah,1735.5782747603837,1735.9188498402557,UH,0,4,4.387143135070801,1,560,560,False
2838,3571,sorry,1735.9191373801918,1736.4361022364217,JJ,1,2,11.62842082977295,1,560,560,False
2839,3573,Do,1736.69,1736.87,VBP,1,1,7.5999274253845215,1,561,561,True
2840,3575,let,1736.871,1737.05,VB,1,1,6.334875583648682,1,561,561,False
2841,3576,me,1737.0510000000002,1737.25,PRP,0,4,3.0190582275390625,1,561,561,False
2842,3577,get,1737.251,1737.45,VB,1,1,2.478916883468628,1,561,561,False
2843,3578,in,1737.451,1737.5,IN,0,4,3.588313341140747,1,561,561,False
2844,3579,the,1737.5,1737.59,DT,0,4,1.3680685758590698,0,561,561,False
2845,3580,way,1737.59,1737.86,NN,1,0,0.0323291346430778,0,561,561,False
2846,3581,of,1737.86,1737.9,IN,0,4,1.8545758724212649,1,561,561,False
2847,3582,your,1737.9,1737.9900000000002,PRP$,0,4,1.830662965774536,1,561,561,False
2848,3583,private,1737.9900000000002,1738.3200000000002,JJ,1,2,6.866419792175293,1,561,561,False
2849,3584,business,1738.4536741214058,1738.923961661342,NN,1,0,0.4867272078990936,0,561,561,False
2850,3586,A,1739.6038338658147,1739.652587859425,DT,0,4,8.662579536437988,1,562,562,True
2851,3587,little,1739.65,1739.91,JJ,1,2,4.850007057189941,1,562,562,False
2852,3588,advice,1739.911,1740.26,NN,1,0,9.83779525756836,1,562,562,False
2853,3590,When,1740.77,1740.92,WRB,0,4,5.648340702056885,1,563,563,True
2854,3591,you,1740.921,1741.01,PRP,0,4,1.1389517784118652,0,563,563,False
2855,3592,hear,1741.011,1741.31,VBP,1,1,8.12198257446289,1,563,563,False
2856,3593,a,1741.311,1741.35,DT,0,4,2.885914802551269,1,563,563,False
2857,3594,giggle,1741.351,1741.75,NN,1,0,13.329868078231812,2,563,563,False
2858,3595,and,1741.751,1741.86,CC,0,4,4.705889225006104,1,563,563,False
2859,3596,see,1741.861,1742.07,VB,1,1,7.06605339050293,1,563,563,False
2860,3597,that,1742.071,1742.28,IN,0,4,3.777239799499512,1,563,563,False
2861,3598,waterfall,1742.281,1742.9600000000005,NN,1,0,17.858224868774414,2,563,563,False
2862,3599,you,1743.32,1743.54,PRP,0,4,4.79148006439209,1,563,563,False
2863,3600,best,1743.541,1743.96,JJS,1,2,15.152873039245604,2,563,563,False
2864,3601,press,1744.061,1744.37,NN,1,0,12.201452255249023,1,563,563,False
2865,3602,that,1744.37,1744.56,WDT,0,4,5.21449089050293,1,563,563,False
2866,3603,green,1744.621,1744.94,JJ,1,2,9.033753395080566,1,563,563,False
2867,3604,button,1744.941,1745.15,NNP,1,0,0.9244400858879088,0,563,563,False
2868,3606,Thank,1745.28,1745.56,VBP,1,1,11.623308181762695,1,564,564,True
2869,3607,you,1745.5600000000002,1745.74,PRP,0,4,1.1420754194259644,0,564,564,False
2870,3609,It,1745.8402555910543,1746.0102555910544,PRP,0,4,5.297418117523193,1,565,565,True
2871,3611,to,1746.06,1746.21,TO,0,4,9.76682186126709,1,565,565,False
2872,3612,adjust,1746.211,1746.64,VB,1,1,13.112768173217772,1,565,565,False
2873,3613,the,1746.701,1746.8,DT,0,4,1.3338687419891355,0,565,565,False
2874,3614,temperature,1746.9109999999998,1747.4499999999996,NN,1,0,6.45877742767334,1,565,565,False
2875,3616,Got,1747.48,1747.74,VBP,1,1,13.083130836486816,1,566,566,True
2876,3617,it,1747.741,1747.94,PRP,0,4,1.7266865968704224,0,566,566,False
2877,3619,And,1748.11,1748.21,CC,0,4,6.023923397064209,1,567,567,True
2878,3620,remember,1748.211,1748.65,VB,1,1,7.590201377868652,1,567,567,False
2879,3621,it,1748.651,1748.72,PRP,0,4,5.722095966339111,1,567,567,False
2880,3623,in,1748.721,1748.86,IN,0,4,6.920502185821533,1,567,567,False
2881,3624,Celsius,1748.86,1749.4899999999996,NNP,1,0,8.362624168395996,1,567,567,False
2882,3625,not,1749.53,1749.72,RB,1,3,10.19820785522461,1,567,567,False
2883,3626,Fahrenheit,1749.761,1750.21,NN,1,0,0.2767217457294464,0,567,567,False
2884,3628,Get,1750.2108626198085,1750.3832268370604,VB,1,1,8.517358779907227,1,568,568,True
2885,3629,out,1750.3832268370604,1750.7532268370603,IN,0,4,4.752522468566895,1,568,568,False
2886,3630,of,1750.7532268370603,1750.93322683706,IN,0,4,1.4967288970947266,0,568,568,False
2887,3631,here,1750.931,1751.41,RB,1,3,1.792208552360535,1,568,568,False
2888,3633,All,1751.4516613418527,1751.53,RB,1,3,8.508763313293457,1,569,569,True
2889,3634,right,1751.531,1751.81,RB,1,3,1.6198052167892456,0,569,569,False
2890,3635,then,1751.811,1752.02,RB,1,3,6.639153957366943,1,569,569,False
2891,3637,And,1752.6836102236418,1752.7583386581457,CC,0,4,6.04552173614502,1,570,570,True
2892,3638,when,1752.7583386581457,1752.8983386581458,WRB,0,4,6.128561019897461,1,570,570,False
2893,3639,she,1752.9623738019168,1753.07,PRP,0,4,8.040779113769531,1,570,570,False
2894,3640,starts,1753.071,1753.4201597444091,VBZ,1,1,6.445219039916992,1,570,570,False
2895,3641,gigglin,1753.4776357827473,1753.9280511182103,NN,1,0,19.57808208465576,2,570,570,False
2896,3643,prepare,1754.1955591054314,1754.9,VBP,1,1,22.11763000488281,2,570,570,False
2897,3644,to,1754.901,1755.0,TO,0,4,1.5369749069213867,0,570,570,False
2898,3645,be,1755.001,1755.1846006389778,VB,1,1,3.63382887840271,1,570,570,False
2899,3646,squirted,1755.180255591054,1755.61,VBN,1,1,14.414977550506592,2,570,570,False
2900,3648,Excuse,1756.7,1756.86,VB,1,1,13.085983321070673,1,571,571,True
2901,3649,me,1756.861,1756.94,PRP,0,4,0.1456626057624817,0,571,571,False
2902,3650,ma'am,1756.941,1757.24,NN,1,0,9.588800881290808,1,571,571,False
2903,3652,Whoa,1758.1469648562302,1758.3373801916937,UH,0,4,12.14188313484192,1,572,572,True
2904,3654,Dadgum,1758.670926517572,1759.2361022364216,NNP,1,0,33.982423305511475,2,573,573,True
2905,3655,pistachio,1759.345047923323,1760.02910543131,NN,1,0,21.001865968108177,2,573,573,False
2906,3656,ice,1760.031948881789,1760.383226837061,NN,1,0,11.683995246887209,1,573,573,False
2907,3657,cream,1760.3833865814695,1760.6333865814695,NN,1,0,0.5030702948570251,0,573,573,False
2908,3659,This,1761.3,1761.53,DT,0,4,6.234929084777832,1,574,574,True
2909,3660,can,1761.69,1762.42,MD,0,4,8.371912002563477,1,574,574,False
2910,3661,not,1761.69,1762.42,RB,1,3,9.492663383483888,1,574,574,False
2911,3662,be,1762.61,1762.76,VB,1,1,0.5780304670333862,0,574,574,False
2912,3663,him,1762.761,1763.02,PRP,0,4,11.02114486694336,1,574,574,False
2913,3665,Is,1763.29,1763.42,VBZ,1,1,7.7376179695129395,1,575,575,True
2914,3666,he,1763.421,1763.52,PRP,0,4,1.9323681592941284,1,575,575,False
2915,3667,American,1763.521,1764.05,JJ,1,2,12.842503547668455,1,575,575,False
2916,3669,Look,1764.1277955271566,1764.337795527157,VB,1,1,9.62519073486328,1,576,576,True
2917,3670,out,1764.34,1764.56,RP,0,4,6.583909511566162,1,576,576,False
2918,3671,ladies,1764.621,1765.0537699680513,NNS,1,0,11.633453369140623,1,576,576,False
2919,3673,Mater,1765.206389776358,1765.716389776358,NNP,1,0,18.722468376159668,2,577,577,True
2920,3675,fittin',1765.7891373801915,1766.02412140575,NNP,1,0,23.99618887901306,2,577,577,False
2921,3676,to,1766.021948881789,1766.1031948881782,TO,0,4,4.187926292419434,1,577,577,False
2922,3677,get,1766.127476038338,1766.2909584664535,VB,1,1,5.049920082092285,1,577,577,False
2923,3678,funky,1766.3334920127795,1766.8488817891373,JJ,1,2,14.071396827697754,2,577,577,False
2924,3680,Extremely,1767.1508306709268,1767.94,RB,1,3,15.864271312952042,2,578,578,True
2925,3682,Then,1768.0691693290737,1768.195143769968,RB,1,3,10.359463691711426,1,579,579,True
2926,3683,it,1768.1937060702878,1768.389840255591,PRP,0,4,6.25425910949707,1,579,579,False
2927,3685,him,1768.3940351437695,1768.6184664536738,PRP,0,4,8.500188827514648,1,579,579,False
2928,3687,Hello,1769.575271565495,1770.047220447284,UH,0,4,12.012513160705566,1,580,580,True
2929,3689,Well,1770.26,1770.433769968051,UH,0,4,7.11139440536499,1,581,581,True
2930,3690,hello,1770.4387220447288,1771.11,UH,0,4,6.40800142288208,1,581,581,False
2931,3692,A,1771.1976357827475,1771.3104153354632,DT,0,4,7.334832191467285,1,582,582,True
2932,3693,Volkswagen,1771.311,1771.99,NNP,1,0,19.78485107421875,2,582,582,False
2933,3694,Karmann,1772.021,1772.42,NNP,1,0,19.51382350921631,2,582,582,False
2934,3695,Ghia,1772.451,1772.76,NNP,1,0,15.377957284450533,2,582,582,False
2935,3696,has,1772.76,1773.06,VBZ,1,1,6.60114049911499,1,582,582,False
2936,3697,no,1773.061,1773.23,DT,0,4,8.44355297088623,1,582,582,False
2937,3698,radiator,1773.227805111821,1773.846805111821,NN,1,0,10.965835571289062,1,582,582,False
2938,3700,Well,1773.92,1774.0534824281149,UH,0,4,5.524402141571045,1,583,583,True
2939,3701,of,1774.05,1774.13,IN,0,4,10.370490074157717,1,583,583,False
2940,3702,course,1774.131,1774.47,NN,1,0,0.0385381169617176,0,583,583,False
2941,3703,it,1774.471,1774.53,PRP,0,4,2.0165696144104004,1,583,583,False
2942,3704,does,1774.6,1774.9,VBZ,1,1,3.3144659996032715,1,583,583,False
2943,3707,That,1774.99,1775.22,DT,0,4,5.9367852210998535,1,584,584,True
2944,3710,cause,1775.2400000000002,1775.48,VBP,1,1,20.51939010620117,2,584,584,False
2945,3711,it,1775.481,1775.61,PRP,0,4,2.217150926589966,1,584,584,False
2946,3713,air-cooled,1775.611,1776.2846325878584,NN,1,0,15.780531521886587,2,584,584,False
2947,3715,Perfect,1776.59,1777.1657188498398,VB,1,1,13.384964942932127,2,585,585,True
2948,3717,Um,1778.01,1778.2205431309903,UH,0,4,14.621149063110352,2,586,586,True
2949,3718,I,1778.55,1778.69,NNP,1,0,6.221251487731934,1,586,586,False
2950,3720,from,1778.691,1778.84,IN,0,4,3.0238070487976074,1,586,586,False
2951,3721,the,1778.841,1778.89,DT,0,4,9.123303413391112,1,586,586,False
2952,3722,Tokyo,1778.941,1779.29,NNP,1,0,3.2808876037597656,1,586,586,False
2953,3723,station,1779.291,1779.67,NN,1,0,13.514687538146973,2,586,586,False
2954,3725,Of,1779.67,1779.79,RB,1,3,10.646100997924805,1,587,587,True
2955,3726,course,1779.791,1780.1,RB,1,3,0.2727070748806,0,587,587,False
2956,3727,Karmann,1780.171,1780.65,NNP,1,0,30.77255630493164,2,587,587,False
2957,3728,Ghias,1780.651,1781.03,NNP,1,0,26.256622314453125,2,587,587,False
2958,3729,were,1781.031,1781.33,VBD,1,1,14.115559577941896,2,587,587,False
2959,3731,only,1781.3258785942492,1781.6696486598005,RB,1,3,9.28861141204834,1,587,587,False
2960,3733,Besides,1782.555910543131,1782.9666134185295,IN,0,4,15.390497207641602,2,588,588,True
2961,3734,the,1782.9680511182112,1783.019009584665,DT,0,4,3.1229610443115234,1,588,588,False
2962,3735,Beetles,1783.067092651757,1783.5353035143771,NNP,1,0,19.693907618522644,2,588,588,False
2963,3736,you,1783.5367412140574,1783.6260382411574,PRP,0,4,7.692933559417725,1,588,588,False
2964,3737,had,1783.626198083067,1783.7761980830671,VBD,1,1,4.82796573638916,1,588,588,False
2965,3738,your,1783.8562300319488,1783.9391373801914,PRP$,0,4,6.877332210540772,1,588,588,False
2966,3739,type,1783.996559105431,1784.2,NN,1,0,12.889503479003906,1,588,588,False
2967,3740,three,1784.291,1784.49,CD,0,4,10.582402229309082,1,588,588,False
2968,3741,Squarebacks,1784.4900000000002,1785.1897124600634,NNPS,1,0,28.892066955566406,2,588,588,False
2969,3742,with,1785.1953995560225,1785.3552715654948,IN,0,4,4.7938642501831055,1,588,588,False
2970,3743,Pancake,1785.455559105431,1785.92,NNP,1,0,16.43512451648712,2,588,588,False
2971,3744,motors,1785.921,1786.23,NNS,1,0,17.42488670349121,2,588,588,False
2972,3746,Yeah,1786.23,1786.33,UH,0,4,10.61371612548828,1,589,589,True
2973,3747,okay,1786.37,1786.76,UH,0,4,10.057438850402832,1,589,589,False
2974,3748,I,1786.8370607028753,1786.9701277955276,PRP,0,4,4.037805557250977,1,589,589,False
2975,3749,get,1786.996805111821,1787.1244408945684,VBP,1,1,6.662109375,1,589,589,False
2976,3750,it,1787.1246006389777,1787.2022364217248,PRP,0,4,1.2185170650482178,0,589,589,False
2977,3752,And,1787.1277955271564,1787.370447284345,CC,0,4,6.362308502197266,1,590,590,True
2978,3753,before,1787.4029073482425,1787.806805111821,IN,0,4,9.65176773071289,1,590,590,False
2979,3754,both,1787.861,1788.11,DT,0,4,14.41897201538086,2,590,590,False
2980,3755,of,1788.111830670926,1788.1894568690093,IN,0,4,1.6347898244857788,0,590,590,False
2981,3756,them,1788.1848881789142,1788.594888178914,PRP,0,4,2.1469669342041016,1,590,590,False
2982,3757,there,1788.6389776357828,1788.9389776357827,RB,1,3,9.668065071105955,1,590,590,False
2983,3759,the,1788.9440255591048,1789.0240255591048,DT,0,4,2.3478891849517822,1,590,590,False
2984,3760,type,1789.081,1789.3200000000002,NN,1,0,10.276342391967772,1,590,590,False
2985,3761,two,1789.411,1789.57,CD,0,4,3.187084436416626,1,590,590,False
2986,3762,buses,1789.6457284345047,1790.1380511182106,NNS,1,0,16.44694709777832,2,590,590,False
2987,3763,My,1790.36,1790.53,PRP$,0,4,15.49910831451416,2,590,590,False
2988,3764,buddy,1790.531,1790.76,NN,1,0,9.31519889831543,1,590,590,False
2989,3765,Fillmore,1790.76,1791.2799999999995,NNP,1,0,20.95934820175171,2,590,590,False
2990,3767,one,1791.2799999999995,1791.4999999999998,CD,0,4,7.153653144836426,1,590,590,False
2991,3768,of,1791.4999999999998,1791.5599999999995,IN,0,4,1.2829718589782717,0,590,590,False
2992,3769,them,1791.5599999999995,1791.7599999999998,PRP,0,4,5.8798933029174805,1,590,590,False
2993,3771,Listen,1791.69,1792.09,VB,1,1,13.411200523376465,2,591,591,True
2994,3772,Um,1792.58,1792.85,UH,0,4,15.500689506530762,2,591,591,False
2995,3773,we,1793.12,1793.21,PRP,0,4,6.3584160804748535,1,591,591,False
2996,3774,should,1793.211,1793.4,MD,0,4,6.4790215492248535,1,591,591,False
2997,3775,find,1793.401,1793.67,VB,1,1,9.17624282836914,1,591,591,False
2998,3776,somewhere,1793.671,1793.97,RB,1,3,6.978092193603516,1,591,591,False
2999,3777,more,1793.971,1794.08,RBR,1,3,6.97688102722168,1,591,591,False
3000,3778,private,1794.141,1794.6190415335464,JJ,1,2,7.168176651000977,1,591,591,False
3001,3780,Uh,1794.6212460063891,1795.043386581469,UH,0,4,8.699807167053223,1,592,592,True
3002,3782,Gee,1795.63,1795.96,NNP,1,0,14.903558015823364,2,593,593,True
3003,3783,do,1795.961,1796.19,VBP,1,1,8.441282272338867,1,593,593,False
3004,3785,you,1796.191,1796.31,PRP,0,4,3.1593048572540283,1,593,593,False
3005,3786,think,1796.311,1796.54,VB,1,1,2.266762971878052,1,593,593,False
3006,3787,that,1796.54,1796.77,IN,0,4,3.575430154800415,1,593,593,False
3007,3789,a,1796.77,1796.81,DT,0,4,2.5567562580108643,1,593,593,False
3008,3790,little,1796.81,1797.169041533546,JJ,1,2,4.686062335968018,1,593,593,False
3009,3791,uh,1797.2651757188498,1797.4546325878594,UH,0,4,11.437978744506836,1,593,593,False
3010,3793,Yeah,1797.2700000000002,1797.38,UH,0,4,11.113920211791992,1,594,594,True
3011,3794,you,1797.461,1797.61,PRP,0,4,5.802343845367432,1,594,594,False
3012,3796,right,1797.61,1797.89,RB,1,3,1.4240946769714355,0,594,594,False
3013,3798,Impossible,1798.11821086262,1798.53821086262,JJ,1,2,17.241989135742188,2,595,595,True
3014,3799,to,1798.5343770211798,1798.6143770211795,TO,0,4,2.4241034984588623,1,595,595,False
3015,3800,know,1798.6143770211795,1798.7743770211798,VB,1,1,5.856053829193115,1,595,595,False
3016,3801,which,1798.78,1798.93,WDT,0,4,7.985729217529297,1,595,595,False
3017,3802,areas,1798.931,1799.27,NNS,1,0,11.076416015625,1,595,595,False
3018,3803,here,1799.271,1799.39,RB,1,3,9.66181182861328,1,595,595,False
3019,3804,are,1799.391,1799.43,VBP,1,1,1.1827218532562256,0,595,595,False
3020,3805,compromised,1799.471,1800.2697763578278,VBN,1,1,15.33800220489502,2,595,595,False
3021,3807,So,1800.511182108626,1800.6942492012774,RB,1,3,6.260711193084717,1,596,596,True
3022,3808,when,1800.77,1800.97,WRB,0,4,6.681437969207764,1,596,596,False
3023,3809,can,1800.97,1801.09,MD,0,4,7.688674449920654,1,596,596,False
3024,3810,I,1801.091,1801.21,PRP,0,4,1.6923375129699707,0,596,596,False
3025,3811,see,1801.211,1801.53,VB,1,1,5.864624977111816,1,596,596,False
3026,3812,you,1801.531,1801.651118210863,PRP,0,4,4.708485126495361,1,596,596,False
3027,3813,again,1801.655271565495,1802.0275399361017,RB,1,3,3.665083646774292,1,596,596,False
3028,3815,Well,1802.033865814696,1802.23,UH,0,4,6.978010177612305,1,597,597,True
3029,3816,let,1802.231,1802.4841853035148,VB,1,1,7.130587100982666,1,597,597,False
3030,3818,see,1802.487571884984,1802.687571884984,VB,1,1,1.9839390516281128,1,597,597,False
3031,3820,Tomorrow,1802.7229073482424,1803.22,NN,1,0,10.429038047790527,1,598,598,True
3032,3822,I,1803.221,1803.36,PRP,0,4,3.8055713176727295,1,599,599,True
3033,3824,be,1803.361,1803.51,VBP,1,1,2.787388324737549,1,599,599,False
3034,3825,out,1803.511,1803.62,RB,1,3,1.7732329368591309,0,599,599,False
3035,3826,here,1803.713035143769,1803.87,RB,1,3,5.934114456176758,1,599,599,False
3036,3827,at,1803.871,1804.003482428116,IN,0,4,5.6140570640563965,1,599,599,False
3037,3828,the,1804.003194888179,1804.0924920127795,DT,0,4,4.650113582611084,1,599,599,False
3038,3829,races,1804.095846645368,1804.617412140576,NNS,1,0,4.3617353439331055,1,599,599,False
3039,3831,Got,1804.7459744408943,1804.987635782748,VBP,1,1,9.82033920288086,1,600,600,True
3040,3832,it,1804.985025559105,1805.2170926517567,PRP,0,4,2.918276786804199,1,600,600,False
3041,3834,We,1805.853194888179,1806.073194888179,PRP,0,4,5.658049583435059,1,601,601,True
3042,3836,rendezvous,1806.071,1806.65,VBP,1,1,1.2848345041275024,0,601,601,False
3043,3837,then,1806.71,1806.87,RB,1,3,16.99061042908579,2,601,601,False
3044,3839,There,1808.06,1808.36,RB,1,3,7.853543281555176,1,602,602,True
3045,3840,you,1808.361,1808.55,PRP,0,4,5.928520202636719,1,602,602,False
3046,3841,are,1808.551,1808.82,VBP,1,1,3.489826202392578,1,602,602,False
3047,3843,Where,1808.821,1809.04,WRB,0,4,8.34613037109375,1,603,603,True
3048,3844,have,1809.041,1809.09,VBP,1,1,5.445156097412109,1,603,603,False
3049,3845,you,1809.091,1809.2,PRP,0,4,0.4869448244571686,0,603,603,False
3050,3846,been,1809.2945367412144,1809.74,VBN,1,1,0.1432426124811172,0,603,603,False
3051,3848,What,1809.7824600638976,1809.9834504792325,WP,0,4,4.957365989685059,1,604,604,True
3052,3850,a,1809.981,1810.08,DT,0,4,9.160004615783691,1,604,604,False
3053,3851,rendezvous,1810.081415335464,1810.895335463259,NN,1,0,13.092184498120332,1,604,604,False
3054,3853,Hey,1824.95,1825.17,UH,0,4,18.93584251403809,2,605,605,True
3055,3854,lady,1825.171,1825.77,NN,1,0,13.685016632080078,2,605,605,False
3056,3856,See,1826.3027795527155,1826.4927795527155,VB,1,1,10.187097549438477,1,606,606,True
3057,3857,you,1826.4895207667728,1826.5895207667727,PRP,0,4,1.4418877363204956,0,606,606,False
3058,3858,tomorrow,1826.59,1827.12,NN,1,0,3.575901985168457,1,606,606,False
3059,3860,I,1832.08,1832.2,PRP,0,4,5.886031627655029,1,607,607,True
3060,3861,got,1832.261,1832.44,VBD,1,1,7.443119525909424,1,607,607,False
3061,3862,to,1832.441,1832.57,TO,0,4,3.670114755630493,1,607,607,False
3062,3863,admit,1832.6198083067093,1832.83785942492,VB,1,1,10.996834754943848,1,607,607,False
3063,3864,you,1833.2,1833.34,PRP,0,4,8.447606086730957,1,607,607,False
3064,3865,tricked,1833.371,1833.69,VBD,1,1,14.070490837097168,2,607,607,False
3065,3866,us,1833.691,1833.88,PRP,0,4,7.005619525909424,1,607,607,False
3066,3867,good,1833.971,1834.26,JJ,1,2,11.409656524658203,1,607,607,False
3067,3868,and,1834.76,1834.88,CC,0,4,3.956503629684448,1,607,607,False
3068,3869,we,1834.881,1835.0,PRP,0,4,8.198575973510742,1,607,607,False
3069,3870,do,1835.001,1835.16,VBP,1,1,6.726068496704102,1,607,607,False
3070,3872,like,1835.161,1835.45,VB,1,1,4.703743934631348,1,607,607,False
3071,3873,being,1835.501,1835.77,VBG,1,1,5.777133464813232,1,607,607,False
3072,3874,tricked,1835.771,1835.9880511182107,VBN,1,1,2.482872724533081,1,607,607,False
3073,3876,Hey,1836.754856230032,1836.984856230032,UH,0,4,11.406655311584473,1,608,608,True
3074,3877,what,1837.26,1837.43,WP,0,4,7.105871200561523,1,608,608,False
3075,3879,so,1837.431,1837.54,RB,1,3,6.344356536865234,1,608,608,False
3076,3880,funny,1837.541,1837.88,JJ,1,2,2.240072250366211,1,608,608,False
3077,3882,Well,1838.16,1838.34,UH,0,4,6.536063194274902,1,609,609,True
3078,3883,you,1838.341,1838.5,PRP,0,4,3.8984549045562735,1,609,609,False
3079,3884,know,1838.501,1838.81,VBP,1,1,3.3696157932281494,1,609,609,False
3080,3885,I,1838.95,1839.04,PRP,0,4,4.028317451477051,1,609,609,False
3081,3886,was,1839.041,1839.19,VBD,1,1,4.23293399810791,1,609,609,False
3082,3887,just,1839.191,1839.33,RB,1,3,5.078145980834961,1,609,609,False
3083,3888,wearing,1839.331,1839.6,VBG,1,1,9.644980430603027,1,609,609,False
3084,3889,a,1839.601,1839.69,DT,0,4,1.856573820114136,1,609,609,False
3085,3890,disguise,1839.691,1840.3328434504783,NN,1,0,9.851953506469728,1,609,609,False
3086,3892,You,1840.33,1840.46,PRP,0,4,4.452025890350342,1,610,610,True
3087,3893,guys,1840.521,1840.8,NNS,1,0,5.901276111602783,1,610,610,False
3088,3894,are,1840.801,1840.87,VBP,1,1,2.657068014144897,1,610,610,False
3089,3895,stuck,1840.871,1841.23,VBN,1,1,12.046224594116213,1,610,610,False
3090,3896,looking,1841.281,1841.57,VBG,1,1,7.434014320373535,1,610,610,False
3091,3897,like,1841.571,1841.81,IN,0,4,1.6037437915802002,0,610,610,False
3092,3898,that,1841.811,1842.04,DT,0,4,4.509610652923584,1,610,610,False
3093,3900,Allinol,1844.7923322683705,1845.4813099041528,NN,1,0,35.45822238922119,2,611,611,True
3094,3902,Thanks,1846.0,1846.33,NNS,1,0,9.58028507232666,1,612,612,True
3095,3903,fellas,1846.331,1846.809712460064,NNS,1,0,17.04404979944229,2,612,612,False
3096,3905,I,1847.06,1847.18,PRP,0,4,4.840281486511231,1,613,613,True
3097,3906,hear,1847.181,1847.34,VBP,1,1,10.339818000793455,1,613,613,False
3098,3907,this,1847.341,1847.51,DT,0,4,4.82111406326294,1,613,613,False
3099,3908,stuff,1847.511,1847.65,NN,1,0,4.046578407287598,1,613,613,False
3100,3909,is,1847.651,1847.77,VBZ,1,1,3.045448303222656,1,613,613,False
3101,3910,good,1847.811,1847.96,JJ,1,2,5.127551078796387,1,613,613,False
3102,3911,for,1847.961,1848.15,IN,0,4,1.8326343297958367,1,613,613,False
3103,3912,you,1848.151,1848.3,PRP,0,4,1.80970299243927,1,613,613,False
3104,3914,So,1848.35,1848.65,RB,1,3,6.980776786804199,1,614,614,True
